id	class_features_id	name	level	description
470	127	Grapple Equipment (Ex; Improved Combat Maneuver [Grapple])	3	<p>Whenever you succeed at an attack roll to grapple an opponent, you can remove one item from the target’s body that can be easily accessed, as described by the grapple combat maneuver (Core Rulebook 246), instead of imposing the grappled condition on your foe.</p>
471	127	Lightning Kip-Up (Ex; Kip-Up)	3	<p>Whenever you have at least 1 Resolve Point, you can stand from prone as part of any other action you take. Creatures with the moxie racial trait can select this feat boost even if they do not have the Kip Up feat.</p>
472	127	Multi-Weapon Strike (Ex; Multi-Weapon Fighting)	3	<p>As a standard action, you can make two attacks against a single foe, taking a –3 penalty to each attack. Both attacks must be made using small arms or operative melee weapons. If both attacks hit and deal the same type of damage, combine the damage and apply damage reduction, resistances, vulnerabilities, and similar effects only once.</p>
473	127	Multi-Weapon Versatility (Ex; Multi-Weapon Fighting)	3	<p>You treat all one-handed melee weapons as if they had the operative special property for the purpose of determining whether they benefit from the Multi-Weapon Fighting feat and any other combat feats and feat boosts that list Multi-Weapon Fighting as a prerequisite.</p>
474	127	Sliding Disarm (Ex; Improved Combat Maneuver [Disarm])	3	<p>Whenever you successfully use the disarm combat maneuver against an opponent, you can knock the disarmed item up to 10 feet away from the opponent in a direction of your choice.</p>
475	127	Soldier’s Adaptability (Ex; Adaptive Fighting)	3	<p>You can use the Adaptive Fighting feat multiple times per day. Each time per day you use Adaptive Fighting after the first, you must spend 1 Resolve Point. If you use Adaptive Fighting again before a previous use expires, you replace the previously chosen feat with a different choice. If a combat feat has any daily, encounter, or target limitations, any uses of any feat chosen with this ability count toward its daily limit.</p>
476	127	Spinning Cleave (Ex; Cleave)	3	<p>Whenever you use the Cleave or Great Cleave feat, you can make subsequent attacks against foes that are not adjacent to one another, provided each foe is within your reach.</p>
477	127	Springing Onslaught (Ex; Spring Attack)	7	<p>When you use Spring Attack, you can select two targets to attack during your movement instead of one. Both attacks are made with a –4 penalty. All restrictions of Spring Attack apply to both targets, and your movement does not provoke attacks of opportunity from either target. You can’t target the same creature twice with this ability. You must be at least 7th level to select this feat boost.</p>
478	127	Springing Shot (Ex; Shot on the Run)	7	<p>When you use Shot on the Run, you can select two targets to attack during your movement instead of one. Both attacks take a –4 penalty. All restrictions of Shot on the Run apply to both targets, and your movement does not provoke attacks of opportunity from either target. You can’t target the same creature twice with this ability. You must be at least 7th level to select this feat boost.</p>
479	127	Volleying Bombardment (Ex; Opening Volley)	3	<p>Whenever you deal damage to an opponent with a ranged attack on your second or subsequent turn in a combat, you gain a +1 circumstance bonus to your next melee attack against that opponent, so long as this melee attack occurs before the end of your next turn.</p>
480	128	Advanced Operations Specialist (Ex)	3	<p>Choose one class skill you gained from the soldier class or a soldier class feature. You gain an insight bonus to this skill equal to one-third your soldier class level (minimum +1). You can select this special ops training more than once. Each time, you select a different class skill.</p>
481	128	Operations Specialist (Ex)	3	<p>Choose one of the following skills: Bluff, Computers, Disguise, Perception, Piloting, or Stealth. Add the chosen skill to your list of soldier class skills, and gain a +1 bonus to checks with this skill. You can select this special ops training more than once. Each time, you select a different class skill.</p>
482	130	Devastator’s Cache	6	<p>The devastator uses their technomancy not for fame, fortune, or glory. Instead, the devastator use their spells to lay waste to their enemies.</p><p><strong>First Slot (6th Level):</strong>&nbsp;jolting surge*, magic missile*, overheat*, supercharge weapon*.<br /><strong>Second Slot (12th Level):</strong>&nbsp;caustic conversion*, directed denial of strength attack*, inject nanobots*, or logic bomb*.<br /><strong>Third Slot (18th Level):</strong>&nbsp;arcing surge*, entropic grasp*, explosive blast*, or irradiate*.</p>
